0.42846910642903036,0.4140641301179061,0.3650267545647755
0.43483591770293295,0.42035945730918917,0.3819052556927598
0.43023255813953487,0.41673700321314233,0.3820660559224785
0.42082384216978225,0.4077556246418984,0.368408774643306
0.40832892676250404,0.39617521528471916,0.3649675240365966
0.41201117318435754,0.39933710477408735,0.36430417406633525
0.40901893667225586,0.39666067049096676,0.35834599456704813
0.41130293755855324,0.3974560313998484,0.35421202216549647
0.4187641640586424,0.40774444536594884,0.37634257433911944
0.41002433852923204,0.4040836721898649,0.3730336731280253
0.4115571295995895,0.4000852342793198,0.3702334680946214
0.438212845613795,0.427516557596103,0.3787532106804539
0.43468732305497243,0.4248535435703151,0.38494171052547954
0.42699439373501413,0.41990323161516035,0.3853695290391443
0.442135839771104,0.4349352808334513,0.3961608270468758
0.44281202238823564,0.43192583468547097,0.389304850063595
0.43221976378362903,0.4243574792402956,0.39669865520520703
0.4421699160010623,0.4364924102776785,0.39984497616869435
0.44385942750269447,0.43671170442760787,0.39790620733107546
0.46746332564039567,0.45439806500688895,0.40781705066313445
0.45570153230172566,0.4476955555834925,0.40589147974383144
0.45550430188410246,0.4497629370226439,0.40971381083126257
0.4856506575175678,0.4751049684892441,0.4325907151914403
0.47863847435692103,0.4675839966057772,0.42838680633060605
0.5017705511652837,0.4912338931697102,0.43575594332937956
0.4954733073765047,0.4864015146856473,0.43838507836150337
0.5126751881593158,0.49864406457250776,0.45878350499230297
0.5032811379886692,0.494063910158271,0.4563100002571251
0.500846593497512,0.49210616762072973,0.4432883179239279
0.5069823438369789,0.49848500711799115,0.4504011159532702
0.5243208184712057,0.5088527281423709,0.4682525942419351
0.5307431276495626,0.520149142845176,0.46353184460169194
0.5244580077197193,0.5182672407420353,0.4524355142288512
0.5229644326263668,0.5126950850449747,0.4603708884005835
0.5493376436197135,0.5350963178371856,0.47313278346669707
0.5300657855059506,0.5174960926223362,0.4660579613397051
0.5250793477757905,0.522311587844957,0.46104127781781273
0.5245068457777464,0.5157343106101874,0.46243710670648086
0.5591094635402138,0.546798162891295,0.46561552989117294
0.5445315384121384,0.534797682037078,0.4587559259850278
0.5328414452566512,0.522847648314953,0.460777731496406
0.5375293994769396,0.5310136041210265,0.45689416987553527
0.5706499370820048,0.5591093061295512,0.48002707856747673
0.542769831681246,0.5329699208624681,0.4716398237860676
0.5672322834195243,0.5607479605984803,0.4748033540878039
0.550618638736614,0.5448170034663598,0.46854739641260085
0.5851828499159769,0.5700962568148085,0.4865164943934734
0.5718405475249819,0.562841619414161,0.4862628213276339
0.5802407197343903,0.5735533551117593,0.5050632380629948
0.5901018747062365,0.5854728040337913,0.5088225283889434
0.5936093925830951,0.5890589128150195,0.49444942494193467
0.5835750438291243,0.5790307107386122,0.5013870807336096
0.5874895985705207,0.5800875473222764,0.5095199951483124
0.5871117420493107,0.581127709699734,0.503412623275532
0.5987815402024776,0.5953078815932544,0.5211908133378677
0.5871300867695064,0.5811005259180851,0.5118581621757242
0.589009123431196,0.5846871074562657,0.5151153229117479
0.5962724683021396,0.5933379433746753,0.5218805045895133
0.6094526032531795,0.6059115430312261,0.5332907229426219
0.6036332188934512,0.598273093153638,0.5307999560307479
0.5993052569511095,0.590840578035127,0.5311737445229873
0.6096520548234703,0.6069096650368762,0.5297286657345985
0.6269184473498546,0.6180688956475536,0.5302342768426267
0.604565126339693,0.5952085905103969,0.5238114678113842
0.6004442902532768,0.5968917401416152,0.5447528944805742
0.5994613298459374,0.5917220337402838,0.5271713648306748
0.620569221314036,0.6128635760255627,0.5314688496016571
0.6321666450541479,0.6283220849079465,0.5324390928429092
0.6249646365622453,0.6229294414978013,0.5282877219494221
0.4321631760159569,0.4137096064284689,0.32101096788533406
